Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;946;-;-;946;-;-
Wählende;411;43,4 %;-;411;43,4 %;-
Ungültige Stimmen;1;0,2 %;-;0;0,0 %;-
Gültige Stimmen;410;99,8 %;-;411;100,0 %;-
SPD;103;25,1 %;-;101;24,6 %;-
AfD;160;39,0 %;-;158;38,4 %;-
CDU;101;24,6 %;-;61;14,8 %;-
GRÜNE/B 90;3;0,7 %;-;4;1,0 %;-
DIE LINKE;18;4,4 %;-;13;3,2 %;-
BVB / FREIE WÄHLER;16;3,9 %;-;10;2,4 %;-
FDP;4;1,0 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;14;3,4 %;-
Plus;4;1,0 %;-;6;1,5 %;-
BSW;-;-;-;41;10,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,2 %;-;-;-;-
