Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;232;-;-;232;-;-
Wählende;151;65,1 %;-;151;65,1 %;-
Ungültige Stimmen;2;1,3 %;-;1;0,7 %;-
Gültige Stimmen;149;98,7 %;-;150;99,3 %;-
SPD;36;24,2 %;-;34;22,7 %;-
AfD;79;53,0 %;-;71;47,3 %;-
CDU;23;15,4 %;-;13;8,7 %;-
GRÜNE/B 90;4;2,7 %;-;0;0,0 %;-
DIE LINKE;-;-;-;2;1,3 %;-
BVB / FREIE WÄHLER;7;4,7 %;-;3;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;2,0 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;21;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,3 %;-
WU;-;-;-;0;0,0 %;-
