Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.075;-;-;1.075;-;-
Wählende;579;53,9 %;-;579.0;53,9 %;-
Ungültige Stimmen;5;0,9 %;-;5.0;0,9 %;-
Gültige Stimmen;574;99,1 %;-;574.0;99,1 %;-
SPD;184;32,1 %;-;190.0;33,1 %;-
AfD;181;31,5 %;-;167.0;29,1 %;-
CDU;90;15,7 %;-;71.0;12,4 %;-
GRÜNE/B 90;13;2,3 %;-;9.0;1,6 %;-
DIE LINKE;39;6,8 %;-;20.0;3,5 %;-
BVB / FREIE WÄHLER;63;11,0 %;-;18.0;3,1 %;-
FDP;4;0,7 %;-;4.0;0,7 %;-
Tierschutzpartei;-;-;-;11.0;1,9 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;83.0;14,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
