Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;506;-;-;506;-;-
Wählende;284;56,1 %;-;284;56,1 %;-
Ungültige Stimmen;7;2,5 %;-;5;1,8 %;-
Gültige Stimmen;277;97,5 %;-;279;98,2 %;-
SPD;98;35,4 %;-;77;27,6 %;-
AfD;105;37,9 %;-;98;35,1 %;-
CDU;29;10,5 %;-;23;8,2 %;-
GRÜNE/B 90;3;1,1 %;-;10;3,6 %;-
DIE LINKE;18;6,5 %;-;6;2,2 %;-
BVB / FREIE WÄHLER;22;7,9 %;-;18;6,5 %;-
FDP;2;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;1,8 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;39;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;0;0,0 %;-
