Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;995;-;-;995;-;-
Wählende;482;48,4 %;-;482;48,4 %;-
Ungültige Stimmen;3;0,6 %;-;3;0,6 %;-
Gültige Stimmen;479;99,4 %;-;479;99,4 %;-
SPD;217;45,3 %;-;198;41,3 %;-
AfD;84;17,5 %;-;80;16,7 %;-
CDU;72;15,0 %;-;69;14,4 %;-
GRÜNE/B 90;23;4,8 %;-;52;10,9 %;-
DIE LINKE;13;2,7 %;-;9;1,9 %;-
BVB / FREIE WÄHLER;49;10,2 %;-;10;2,1 %;-
FDP;12;2,5 %;-;8;1,7 %;-
Tierschutzpartei;-;-;-;10;2,1 %;-
Plus;9;1,9 %;-;5;1,0 %;-
BSW;-;-;-;36;7,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
