Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;640;-;-;640;-;-
Wählende;412;64,4 %;+109;412;64,4 %;+109
Ungültige Stimmen;3;0,7 %;+04;2;0,5 %;-01
Gültige Stimmen;409;99,3 %;-04;410;99,5 %;+01
SPD;133;32,5 %;+96;116;28,3 %;+77
AfD;178;43,5 %;+97;165;40,2 %;+84
CDU;49;12,0 %;-34;37;9,0 %;-70
GRÜNE/B 90;6;1,5 %;-70;12;2,9 %;-83
DIE LINKE;16;3,9 %;-82;4;1,0 %;-87
BVB / FREIE WÄHLER;14;3,4 %;-11;3;0,7 %;-23
FDP;6;1,5 %;-13;5;1,2 %;-09
Tierschutzpartei;-;-;-;8;2,0 %;-20
Plus;-;-;-;1;0,2 %;-10
BSW;-;-;-;53;12,9 %;+129
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;1;0,2 %;+02
DLW;7;1,7 %;+17;4;1,0 %;+10
WU;-;-;-;0;0,0 %;00
