Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;457;-;-;457;-;-
Wählende;280;61,3 %;-;280;61,3 %;-
Ungültige Stimmen;8;2,9 %;-;6;2,1 %;-
Gültige Stimmen;272;97,1 %;-;274;97,9 %;-
SPD;78;28,7 %;-;67;24,5 %;-
AfD;131;48,2 %;-;116;42,3 %;-
CDU;26;9,6 %;-;20;7,3 %;-
GRÜNE/B 90;2;0,7 %;-;5;1,8 %;-
DIE LINKE;13;4,8 %;-;9;3,3 %;-
BVB / FREIE WÄHLER;19;7,0 %;-;11;4,0 %;-
FDP;1;0,4 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;1;0,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;37;13,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;2;0,7 %;-;1;0,4 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;3;1,1 %;-
