Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;95;-;-;95;-;-
Wählende;59;62,1 %;+128;59;62,1 %;+128
Ungültige Stimmen;3;5,1 %;+34;3;5,1 %;+33
Gültige Stimmen;56;94,9 %;-34;56;94,9 %;-33
SPD;17;30,4 %;+110;14;25,0 %;+01
AfD;27;48,2 %;+183;23;41,1 %;+99
CDU;8;14,3 %;-56;6;10,7 %;-59
GRÜNE/B 90;0;0,0 %;-45;0;0,0 %;-40
DIE LINKE;1;1,8 %;-68;0;0,0 %;-82
BVB / FREIE WÄHLER;3;5,4 %;-10;1;1,8 %;-28
FDP;0;0,0 %;-114;0;0,0 %;-72
Tierschutzpartei;-;-;-;1;1,8 %;-03
Plus;-;-;-;0;0,0 %;-11
BSW;-;-;-;10;17,9 %;+179
III. Weg;-;-;-;1;1,8 %;+18
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
