Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;310;-;-;310;-;-
Ungültige Stimmen;1;0,3 %;-;1;0,3 %;-
Gültige Stimmen;309;99,7 %;-;309;99,7 %;-
SPD;134;43,4 %;-;131;42,4 %;-
AfD;51;16,5 %;-;43;13,9 %;-
CDU;63;20,4 %;-;30;9,7 %;-
GRÜNE/B 90;7;2,3 %;-;16;5,2 %;-
DIE LINKE;22;7,1 %;-;14;4,5 %;-
BVB / FREIE WÄHLER;28;9,1 %;-;7;2,3 %;-
FDP;4;1,3 %;-;4;1,3 %;-
Tierschutzpartei;-;-;-;11;3,6 %;-
Plus;-;-;-;6;1,9 %;-
BSW;-;-;-;47;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
