Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;627;-;-;627;-;-
Wählende;327;52,2 %;+62;327;52,2 %;+62
Ungültige Stimmen;3;0,9 %;-06;0;0,0 %;-20
Gültige Stimmen;324;99,1 %;+06;327;100,0 %;+20
SPD;128;39,5 %;+123;122;37,3 %;+135
AfD;94;29,0 %;+75;90;27,5 %;+53
CDU;47;14,5 %;-09;45;13,8 %;-13
GRÜNE/B 90;11;3,4 %;-99;15;4,6 %;-94
DIE LINKE;16;4,9 %;-29;6;1,8 %;-61
BVB / FREIE WÄHLER;23;7,1 %;-43;4;1,2 %;-72
FDP;5;1,5 %;-18;7;2,1 %;-16
Tierschutzpartei;-;-;-;9;2,8 %;-03
Plus;-;-;-;2;0,6 %;-10
BSW;-;-;-;24;7,3 %;+73
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,3 %;+03
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;2;0,6 %;+06
