Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;178;-;-;178;-;-
Wählende;123;69,1 %;-;123;69,1 %;-
Ungültige Stimmen;10;8,1 %;-;0;0,0 %;-
Gültige Stimmen;113;91,9 %;-;123;100,0 %;-
SPD;45;39,8 %;-;36;29,3 %;-
AfD;-;-;-;50;40,7 %;-
CDU;13;11,5 %;-;14;11,4 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,8 %;-
DIE LINKE;5;4,4 %;-;3;2,4 %;-
BVB / FREIE WÄHLER;8;7,1 %;-;2;1,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;4,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;8,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,8 %;-
EB Raue;42;37,2 %;-;-;-;-
