Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;91;-;-;91;-;-
Wählende;75;82,4 %;-;75;82,4 %;-
Ungültige Stimmen;0;0,0 %;-;1;1,3 %;-
Gültige Stimmen;75;100,0 %;-;74;98,7 %;-
SPD;28;37,3 %;-;28;37,8 %;-
AfD;21;28,0 %;-;18;24,3 %;-
CDU;11;14,7 %;-;6;8,1 %;-
GRÜNE/B 90;0;0,0 %;-;3;4,1 %;-
DIE LINKE;4;5,3 %;-;3;4,1 %;-
BVB / FREIE WÄHLER;6;8,0 %;-;2;2,7 %;-
FDP;2;2,7 %;-;2;2,7 %;-
Tierschutzpartei;1;1,3 %;-;2;2,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;13,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;2,7 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
