Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;833;-;-;833;-;-
Wählende;420;50,4 %;-;420;50,4 %;-
Ungültige Stimmen;3;0,7 %;-;3;0,7 %;-
Gültige Stimmen;417;99,3 %;-;417;99,3 %;-
SPD;162;38,8 %;-;141;33,8 %;-
AfD;122;29,3 %;-;119;28,5 %;-
CDU;64;15,3 %;-;54;12,9 %;-
GRÜNE/B 90;10;2,4 %;-;20;4,8 %;-
DIE LINKE;15;3,6 %;-;7;1,7 %;-
BVB / FREIE WÄHLER;20;4,8 %;-;10;2,4 %;-
FDP;16;3,8 %;-;7;1,7 %;-
Tierschutzpartei;-;-;-;6;1,4 %;-
Plus;6;1,4 %;-;5;1,2 %;-
BSW;-;-;-;48;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;2;0,5 %;-;-;-;-
