Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;417;-;-;417;-;-
Wählende;261;62,6 %;-;261;62,6 %;-
Ungültige Stimmen;2;0,8 %;-;3;1,1 %;-
Gültige Stimmen;259;99,2 %;-;258;98,9 %;-
SPD;59;22,8 %;-;56;21,7 %;-
AfD;117;45,2 %;-;110;42,6 %;-
CDU;53;20,5 %;-;28;10,9 %;-
GRÜNE/B 90;3;1,2 %;-;6;2,3 %;-
DIE LINKE;12;4,6 %;-;4;1,6 %;-
BVB / FREIE WÄHLER;12;4,6 %;-;3;1,2 %;-
FDP;3;1,2 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;4;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;42;16,3 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
