Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.196;-;-;1.196;-;-
Wählende;477;39,9 %;-;477.0;39,9 %;-
Ungültige Stimmen;14;2,9 %;-;10.0;2,1 %;-
Gültige Stimmen;463;97,1 %;-;467.0;97,9 %;-
SPD;144;31,1 %;-;121.0;25,9 %;-
AfD;215;46,4 %;-;202.0;43,3 %;-
CDU;52;11,2 %;-;44.0;9,4 %;-
GRÜNE/B 90;4;0,9 %;-;12.0;2,6 %;-
DIE LINKE;13;2,8 %;-;11.0;2,4 %;-
BVB / FREIE WÄHLER;24;5,2 %;-;9.0;1,9 %;-
FDP;1;0,2 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;6.0;1,3 %;-
Plus;5;1,1 %;-;2.0;0,4 %;-
BSW;-;-;-;56.0;12,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;5;1,1 %;-;3.0;0,6 %;-
WU;-;-;-;1.0;0,2 %;-
