Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.019;-;-;1.019;-;-
Ungültige Stimmen;4;0,4 %;-;2.0;0,2 %;-
Gültige Stimmen;1.015;99,6 %;-;1.017;99,8 %;-
SPD;476;46,9 %;-;423.0;41,6 %;-
AfD;195;19,2 %;-;175.0;17,2 %;-
CDU;163;16,1 %;-;113.0;11,1 %;-
GRÜNE/B 90;17;1,7 %;-;30.0;2,9 %;-
DIE LINKE;66;6,5 %;-;30.0;2,9 %;-
BVB / FREIE WÄHLER;89;8,8 %;-;25.0;2,5 %;-
FDP;9;0,9 %;-;11.0;1,1 %;-
Tierschutzpartei;-;-;-;30.0;2,9 %;-
Plus;-;-;-;8.0;0,8 %;-
BSW;-;-;-;162.0;15,9 %;-
III. Weg;-;-;-;5.0;0,5 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,3 %;-
WU;-;-;-;2.0;0,2 %;-
