Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;240;-;-;240;-;-
Wählende;133;55,4 %;-;133;55,4 %;-
Ungültige Stimmen;1;0,8 %;-;1;0,8 %;-
Gültige Stimmen;132;99,2 %;-;132;99,2 %;-
SPD;42;31,8 %;-;35;26,5 %;-
AfD;71;53,8 %;-;65;49,2 %;-
CDU;14;10,6 %;-;14;10,6 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;0,8 %;-;2;1,5 %;-
BVB / FREIE WÄHLER;3;2,3 %;-;1;0,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;7,6 %;-
III. Weg;-;-;-;1;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,8 %;-;2;1,5 %;-
WU;-;-;-;0;0,0 %;-
