Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;638;-;-;638;-;-
Wählende;387;60,7 %;-;387;60,7 %;-
Ungültige Stimmen;3;0,8 %;-;2;0,5 %;-
Gültige Stimmen;384;99,2 %;-;385;99,5 %;-
SPD;111;28,9 %;-;113;29,4 %;-
AfD;168;43,8 %;-;155;40,3 %;-
CDU;79;20,6 %;-;48;12,5 %;-
GRÜNE/B 90;0;0,0 %;-;5;1,3 %;-
DIE LINKE;12;3,1 %;-;4;1,0 %;-
BVB / FREIE WÄHLER;7;1,8 %;-;5;1,3 %;-
FDP;3;0,8 %;-;3;0,8 %;-
Tierschutzpartei;4;1,0 %;-;2;0,5 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;45;11,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;0;0,0 %;-
WU;-;-;-;3;0,8 %;-
