Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;725;-;-;725;-;-
Wählende;400;55,2 %;-;400;55,2 %;-
Ungültige Stimmen;8;2,0 %;-;4;1,0 %;-
Gültige Stimmen;392;98,0 %;-;396;99,0 %;-
SPD;132;33,7 %;-;124;31,3 %;-
AfD;139;35,5 %;-;133;33,6 %;-
CDU;29;7,4 %;-;24;6,1 %;-
GRÜNE/B 90;8;2,0 %;-;20;5,1 %;-
DIE LINKE;16;4,1 %;-;13;3,3 %;-
BVB / FREIE WÄHLER;65;16,6 %;-;11;2,8 %;-
FDP;3;0,8 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;10;2,5 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;47;11,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;2;0,5 %;-
DLW;-;-;-;4;1,0 %;-
WU;-;-;-;0;0,0 %;-
