Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;861;-;-;861;-;-
Wählende;452;52,5 %;-;452;52,5 %;-
Ungültige Stimmen;5;1,1 %;-;4;0,9 %;-
Gültige Stimmen;447;98,9 %;-;448;99,1 %;-
SPD;162;36,2 %;-;141;31,5 %;-
AfD;151;33,8 %;-;143;31,9 %;-
CDU;63;14,1 %;-;41;9,2 %;-
GRÜNE/B 90;18;4,0 %;-;31;6,9 %;-
DIE LINKE;19;4,3 %;-;9;2,0 %;-
BVB / FREIE WÄHLER;28;6,3 %;-;13;2,9 %;-
FDP;6;1,3 %;-;10;2,2 %;-
Tierschutzpartei;-;-;-;8;1,8 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;49;10,9 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
