Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;504;-;-;504;-;-
Wählende;272;54,0 %;-;272;54,0 %;-
Ungültige Stimmen;2;0,7 %;-;1;0,4 %;-
Gültige Stimmen;270;99,3 %;-;271;99,6 %;-
SPD;68;25,2 %;-;69;25,5 %;-
AfD;160;59,3 %;-;140;51,7 %;-
CDU;21;7,8 %;-;22;8,1 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,4 %;-
DIE LINKE;10;3,7 %;-;4;1,5 %;-
BVB / FREIE WÄHLER;8;3,0 %;-;4;1,5 %;-
FDP;3;1,1 %;-;3;1,1 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;26;9,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
