Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;955;-;-;955;-;-
Wählende;507;53,1 %;+41;507;53,1 %;+41
Ungültige Stimmen;4;0,8 %;-23;3;0,6 %;-02
Gültige Stimmen;503;99,2 %;+23;504;99,4 %;+02
SPD;79;15,7 %;-59;85;16,9 %;-14
AfD;261;51,9 %;+519;249;49,4 %;+105
CDU;120;23,9 %;-140;75;14,9 %;-116
GRÜNE/B 90;1;0,2 %;-25;2;0,4 %;-31
DIE LINKE;9;1,8 %;-38;7;1,4 %;-30
BVB / FREIE WÄHLER;30;6,0 %;-44;18;3,6 %;+14
FDP;2;0,4 %;-53;2;0,4 %;-34
Tierschutzpartei;-;-;-;5;1,0 %;-02
Plus;-;-;-;3;0,6 %;-02
BSW;-;-;-;55;10,9 %;+109
III. Weg;-;-;-;1;0,2 %;+02
DKP;1;0,2 %;+02;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;1;0,2 %;+02
