Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.096;-;-;1.096;-;-
Wählende;491;44,8 %;-;491.0;44,8 %;-
Ungültige Stimmen;12;2,4 %;-;7.0;1,4 %;-
Gültige Stimmen;479;97,6 %;-;484.0;98,6 %;-
SPD;116;24,2 %;-;104.0;21,5 %;-
AfD;221;46,1 %;-;196.0;40,5 %;-
CDU;40;8,4 %;-;27.0;5,6 %;-
GRÜNE/B 90;8;1,7 %;-;29.0;6,0 %;-
DIE LINKE;46;9,6 %;-;20.0;4,1 %;-
BVB / FREIE WÄHLER;39;8,1 %;-;12.0;2,5 %;-
FDP;9;1,9 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;8.0;1,7 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;83.0;17,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
