Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.105;-;-;1.105;-;-
Wählende;493;44,6 %;-;493.0;44,6 %;-
Ungültige Stimmen;5;1,0 %;-;4.0;0,8 %;-
Gültige Stimmen;488;99,0 %;-;489.0;99,2 %;-
SPD;157;32,2 %;-;144.0;29,4 %;-
AfD;194;39,8 %;-;186.0;38,0 %;-
CDU;66;13,5 %;-;42.0;8,6 %;-
GRÜNE/B 90;5;1,0 %;-;15.0;3,1 %;-
DIE LINKE;27;5,5 %;-;18.0;3,7 %;-
BVB / FREIE WÄHLER;22;4,5 %;-;8.0;1,6 %;-
FDP;1;0,2 %;-;2.0;0,4 %;-
Tierschutzpartei;16;3,3 %;-;8.0;1,6 %;-
Plus;-;-;-;6.0;1,2 %;-
BSW;-;-;-;56.0;11,5 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
