Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;914;-;-;914;-;-
Wählende;481;52,6 %;-;481;52,6 %;-
Ungültige Stimmen;8;1,7 %;-;4;0,8 %;-
Gültige Stimmen;473;98,3 %;-;477;99,2 %;-
SPD;231;48,8 %;-;180;37,7 %;-
AfD;101;21,4 %;-;95;19,9 %;-
CDU;66;14,0 %;-;54;11,3 %;-
GRÜNE/B 90;12;2,5 %;-;41;8,6 %;-
DIE LINKE;31;6,6 %;-;18;3,8 %;-
BVB / FREIE WÄHLER;24;5,1 %;-;12;2,5 %;-
FDP;4;0,8 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;10;2,1 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;60;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,2 %;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;2;0,4 %;-
EB Schamberger;3;0,6 %;-;-;-;-
