Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;248;-;-;248;-;-
Wählende;169;68,1 %;-;169;68,1 %;-
Ungültige Stimmen;2;1,2 %;-;2;1,2 %;-
Gültige Stimmen;167;98,8 %;-;167;98,8 %;-
SPD;54;32,3 %;-;49;29,3 %;-
AfD;60;35,9 %;-;59;35,3 %;-
CDU;22;13,2 %;-;13;7,8 %;-
GRÜNE/B 90;1;0,6 %;-;2;1,2 %;-
DIE LINKE;11;6,6 %;-;7;4,2 %;-
BVB / FREIE WÄHLER;17;10,2 %;-;7;4,2 %;-
FDP;2;1,2 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;27;16,2 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
