Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;957;-;-;957;-;-
Wählende;480;50,2 %;-;480;50,2 %;-
Ungültige Stimmen;7;1,5 %;-;5;1,0 %;-
Gültige Stimmen;473;98,5 %;-;475;99,0 %;-
SPD;128;27,1 %;-;112;23,6 %;-
AfD;196;41,4 %;-;185;38,9 %;-
CDU;68;14,4 %;-;49;10,3 %;-
GRÜNE/B 90;1;0,2 %;-;8;1,7 %;-
DIE LINKE;26;5,5 %;-;22;4,6 %;-
BVB / FREIE WÄHLER;41;8,7 %;-;12;2,5 %;-
FDP;7;1,5 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;7;1,5 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;70;14,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;2;0,4 %;-
dieBasis;6;1,3 %;-;-;-;-
