Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.067;-;-;1.067;-;-
Wählende;482;45,2 %;-;482.0;45,2 %;-
Ungültige Stimmen;4;0,8 %;-;4.0;0,8 %;-
Gültige Stimmen;478;99,2 %;-;478.0;99,2 %;-
SPD;143;29,9 %;-;177.0;37,0 %;-
AfD;49;10,3 %;-;46.0;9,6 %;-
CDU;43;9,0 %;-;36.0;7,5 %;-
GRÜNE/B 90;156;32,6 %;-;95.0;19,9 %;-
DIE LINKE;54;11,3 %;-;49.0;10,3 %;-
BVB / FREIE WÄHLER;12;2,5 %;-;6.0;1,3 %;-
FDP;5;1,0 %;-;3.0;0,6 %;-
Tierschutzpartei;16;3,3 %;-;7.0;1,5 %;-
Plus;-;-;-;6.0;1,3 %;-
BSW;-;-;-;49.0;10,3 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
