Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;814;-;-;814;-;-
Ungültige Stimmen;5;0,6 %;-;1;0,1 %;-
Gültige Stimmen;809;99,4 %;-;813;99,9 %;-
SPD;305;37,7 %;-;293;36,0 %;-
AfD;105;13,0 %;-;94;11,6 %;-
CDU;205;25,3 %;-;155;19,1 %;-
GRÜNE/B 90;47;5,8 %;-;66;8,1 %;-
DIE LINKE;44;5,4 %;-;21;2,6 %;-
BVB / FREIE WÄHLER;44;5,4 %;-;17;2,1 %;-
FDP;21;2,6 %;-;12;1,5 %;-
Tierschutzpartei;-;-;-;14;1,7 %;-
Plus;28;3,5 %;-;17;2,1 %;-
BSW;-;-;-;119;14,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,2 %;-
WU;-;-;-;3;0,4 %;-
EB Müller;10;1,2 %;-;-;-;-
