Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;737;-;-;737;-;-
Wählende;362;49,1 %;+05;362;49,1 %;+05
Ungültige Stimmen;2;0,6 %;-06;0;0,0 %;-10
Gültige Stimmen;360;99,4 %;+06;362;100,0 %;+10
SPD;144;40,0 %;+29;129;35,6 %;+47
AfD;109;30,3 %;+106;98;27,1 %;+48
CDU;57;15,8 %;+52;38;10,5 %;-07
GRÜNE/B 90;7;1,9 %;-79;16;4,4 %;-68
DIE LINKE;17;4,7 %;-40;5;1,4 %;-67
BVB / FREIE WÄHLER;25;6,9 %;-45;14;3,9 %;-39
FDP;1;0,3 %;-24;0;0,0 %;-43
Tierschutzpartei;-;-;-;3;0,8 %;-18
Plus;-;-;-;1;0,3 %;-13
BSW;-;-;-;55;15,2 %;+152
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,3 %;+03
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;1;0,3 %;+03
