Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;732;-;-;732;-;-
Wählende;352;48,1 %;-;352;48,1 %;-
Ungültige Stimmen;7;2,0 %;-;3;0,9 %;-
Gültige Stimmen;345;98,0 %;-;349;99,1 %;-
SPD;126;36,5 %;-;114;32,7 %;-
AfD;91;26,4 %;-;85;24,4 %;-
CDU;87;25,2 %;-;62;17,8 %;-
GRÜNE/B 90;13;3,8 %;-;28;8,0 %;-
DIE LINKE;9;2,6 %;-;8;2,3 %;-
BVB / FREIE WÄHLER;9;2,6 %;-;2;0,6 %;-
FDP;3;0,9 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;7;2,0 %;-
Plus;7;2,0 %;-;1;0,3 %;-
BSW;-;-;-;39;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
