Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.484;-;-;1.484;-;-
Wählende;570;38,4 %;-;570.0;38,4 %;-
Ungültige Stimmen;12;2,1 %;-;9.0;1,6 %;-
Gültige Stimmen;558;97,9 %;-;561.0;98,4 %;-
SPD;233;41,8 %;-;183.0;32,6 %;-
AfD;168;30,1 %;-;153.0;27,3 %;-
CDU;67;12,0 %;-;68.0;12,1 %;-
GRÜNE/B 90;9;1,6 %;-;35.0;6,2 %;-
DIE LINKE;29;5,2 %;-;20.0;3,6 %;-
BVB / FREIE WÄHLER;26;4,7 %;-;16.0;2,9 %;-
FDP;8;1,4 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;16.0;2,9 %;-
Plus;18;3,2 %;-;4.0;0,7 %;-
BSW;-;-;-;60.0;10,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
