Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.213;-;-;1.213;-;-
Wählende;547;45,1 %;-;547.0;45,1 %;-
Ungültige Stimmen;6;1,1 %;-;6.0;1,1 %;-
Gültige Stimmen;541;98,9 %;-;541.0;98,9 %;-
SPD;216;39,9 %;-;179.0;33,1 %;-
AfD;207;38,3 %;-;180.0;33,3 %;-
CDU;57;10,5 %;-;49.0;9,1 %;-
GRÜNE/B 90;8;1,5 %;-;14.0;2,6 %;-
DIE LINKE;14;2,6 %;-;5.0;0,9 %;-
BVB / FREIE WÄHLER;34;6,3 %;-;12.0;2,2 %;-
FDP;4;0,7 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;4.0;0,7 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;94.0;17,4 %;-
III. Weg;1;0,2 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
