Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.146;-;-;1.146;-;-
Wählende;465;40,6 %;+04;465.0;40,6 %;+04
Ungültige Stimmen;6;1,3 %;-03;4.0;0,9 %;-07
Gültige Stimmen;459;98,7 %;+03;461.0;99,1 %;+07
SPD;142;30,9 %;+57;140.0;30,4 %;+18
AfD;180;39,2 %;+135;167.0;36,2 %;+108
CDU;86;18,7 %;+07;50.0;10,8 %;-60
GRÜNE/B 90;6;1,3 %;-84;10.0;2,2 %;-55
DIE LINKE;19;4,1 %;-86;10.0;2,2 %;-99
BVB / FREIE WÄHLER;14;3,1 %;-04;9.0;2,0 %;-09
FDP;3;0,7 %;-18;4.0;0,9 %;-10
Tierschutzpartei;9;2,0 %;+20;5.0;1,1 %;-16
Plus;-;-;-13;3.0;0,7 %;-13
BSW;-;-;-;63.0;13,7 %;+137
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;0.0;0,0 %;00
WU;-;-;-;0.0;0,0 %;00
