Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.284;-;-;1.284;-;-
Wählende;572;44,5 %;-;572.0;44,5 %;-
Ungültige Stimmen;12;2,1 %;-;12.0;2,1 %;-
Gültige Stimmen;560;97,9 %;-;560.0;97,9 %;-
SPD;237;42,3 %;-;190.0;33,9 %;-
AfD;168;30,0 %;-;150.0;26,8 %;-
CDU;75;13,4 %;-;62.0;11,1 %;-
GRÜNE/B 90;16;2,9 %;-;31.0;5,5 %;-
DIE LINKE;23;4,1 %;-;22.0;3,9 %;-
BVB / FREIE WÄHLER;16;2,9 %;-;10.0;1,8 %;-
FDP;10;1,8 %;-;4.0;0,7 %;-
Tierschutzpartei;-;-;-;8.0;1,4 %;-
Plus;15;2,7 %;-;6.0;1,1 %;-
BSW;-;-;-;75.0;13,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
