Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;560;-;-;560;-;-
Wählende;278;49,6 %;-;278;49,6 %;-
Ungültige Stimmen;1;0,4 %;-;1;0,4 %;-
Gültige Stimmen;277;99,6 %;-;277;99,6 %;-
SPD;110;39,7 %;-;104;37,5 %;-
AfD;66;23,8 %;-;63;22,7 %;-
CDU;47;17,0 %;-;41;14,8 %;-
GRÜNE/B 90;7;2,5 %;-;12;4,3 %;-
DIE LINKE;11;4,0 %;-;4;1,4 %;-
BVB / FREIE WÄHLER;31;11,2 %;-;10;3,6 %;-
FDP;5;1,8 %;-;5;1,8 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;32;11,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
