Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;495;-;-;495;-;-
Ungültige Stimmen;1;0,2 %;-12;1;0,2 %;-05
Gültige Stimmen;494;99,8 %;+12;494;99,8 %;+05
SPD;219;44,3 %;+157;166;33,6 %;+72
AfD;149;30,2 %;+113;131;26,5 %;+74
CDU;67;13,6 %;-88;61;12,3 %;-40
GRÜNE/B 90;7;1,4 %;-105;13;2,6 %;-116
DIE LINKE;13;2,6 %;-79;7;1,4 %;-87
BVB / FREIE WÄHLER;17;3,4 %;-08;9;1,8 %;-23
FDP;5;1,0 %;-25;4;0,8 %;-44
Tierschutzpartei;-;-;-;10;2,0 %;-11
Plus;5;1,0 %;+10;5;1,0 %;-00
BSW;-;-;-;79;16,0 %;+160
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;12;2,4 %;+24;5;1,0 %;+10
WU;-;-;-;4;0,8 %;+08
