Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;554;-;-;554;-;-
Wählende;288;52,0 %;-;288;52,0 %;-
Ungültige Stimmen;5;1,7 %;-;3;1,0 %;-
Gültige Stimmen;283;98,3 %;-;285;99,0 %;-
SPD;50;17,7 %;-;76;26,7 %;-
AfD;101;35,7 %;-;99;34,7 %;-
CDU;23;8,1 %;-;16;5,6 %;-
GRÜNE/B 90;9;3,2 %;-;7;2,5 %;-
DIE LINKE;18;6,4 %;-;8;2,8 %;-
BVB / FREIE WÄHLER;76;26,9 %;-;27;9,5 %;-
FDP;3;1,1 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,7 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;45;15,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,7 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;3;1,1 %;-;-;-;-
