Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;845;-;-;845;-;-
Ungültige Stimmen;6;0,7 %;-;8;0,9 %;-
Gültige Stimmen;839;99,3 %;-;837;99,1 %;-
SPD;255;30,4 %;-;247;29,5 %;-
AfD;194;23,1 %;-;163;19,5 %;-
CDU;159;19,0 %;-;127;15,2 %;-
GRÜNE/B 90;70;8,3 %;-;45;5,4 %;-
DIE LINKE;42;5,0 %;-;20;2,4 %;-
BVB / FREIE WÄHLER;80;9,5 %;-;19;2,3 %;-
FDP;7;0,8 %;-;2;0,2 %;-
Tierschutzpartei;32;3,8 %;-;13;1,6 %;-
Plus;-;-;-;9;1,1 %;-
BSW;-;-;-;188;22,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,4 %;-
WU;-;-;-;1;0,1 %;-
