Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;645;-;-;645;-;-
Wählende;399;61,9 %;+90;399;61,9 %;+90
Ungültige Stimmen;5;1,3 %;-11;4;1,0 %;-09
Gültige Stimmen;394;98,7 %;+11;395;99,0 %;+09
SPD;127;32,2 %;-01;131;33,2 %;+02
AfD;204;51,8 %;+141;188;47,6 %;+86
CDU;22;5,6 %;-44;17;4,3 %;-13
GRÜNE/B 90;2;0,5 %;-31;3;0,8 %;-19
DIE LINKE;12;3,0 %;-33;6;1,5 %;-53
BVB / FREIE WÄHLER;21;5,3 %;+05;8;2,0 %;-16
FDP;3;0,8 %;-29;1;0,3 %;-51
Tierschutzpartei;-;-;-;4;1,0 %;-21
Plus;-;-;-;1;0,3 %;-02
BSW;-;-;-;32;8,1 %;+81
III. Weg;-;-;-;2;0,5 %;+05
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;0;0,0 %;00
EB Hoffmann;3;0,8 %;-07;-;-;-
