Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;375;-;-;375;-;-
Wählende;209;55,7 %;+36;209;55,7 %;+36
Ungültige Stimmen;2;1,0 %;-17;0;0,0 %;-24
Gültige Stimmen;207;99,0 %;+17;209;100,0 %;+24
SPD;49;23,7 %;-13;48;23,0 %;-00
AfD;107;51,7 %;+148;107;51,2 %;+142
CDU;25;12,1 %;-29;12;5,7 %;-82
GRÜNE/B 90;1;0,5 %;-35;3;1,4 %;-34
DIE LINKE;6;2,9 %;-90;4;1,9 %;-96
BVB / FREIE WÄHLER;16;7,7 %;+22;3;1,4 %;-24
FDP;3;1,4 %;-03;0;0,0 %;-23
Tierschutzpartei;-;-;-;7;3,3 %;+05
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;19;9,1 %;+91
III. Weg;-;-;-;2;1,0 %;+10
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;1,4 %;+14
WU;-;-;-;1;0,5 %;+05
