Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;530;-;-;530;-;-
Wählende;333;62,8 %;-;333;62,8 %;-
Ungültige Stimmen;6;1,8 %;-;5;1,5 %;-
Gültige Stimmen;327;98,2 %;-;328;98,5 %;-
SPD;106;32,4 %;-;112;34,1 %;-
AfD;131;40,1 %;-;125;38,1 %;-
CDU;56;17,1 %;-;39;11,9 %;-
GRÜNE/B 90;1;0,3 %;-;2;0,6 %;-
DIE LINKE;8;2,4 %;-;2;0,6 %;-
BVB / FREIE WÄHLER;11;3,4 %;-;5;1,5 %;-
FDP;3;0,9 %;-;3;0,9 %;-
Tierschutzpartei;6;1,8 %;-;3;0,9 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;33;10,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;1,5 %;-;3;0,9 %;-
WU;-;-;-;0;0,0 %;-
