Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;90;-;-;90;-;-
Wählende;60;66,7 %;+49;60;66,7 %;+49
Ungültige Stimmen;2;3,3 %;+14;1;1,7 %;+01
Gültige Stimmen;58;96,7 %;-14;59;98,3 %;-01
SPD;26;44,8 %;+228;20;33,9 %;+139
AfD;13;22,4 %;-69;10;16,9 %;-135
CDU;8;13,8 %;-73;6;10,2 %;-111
GRÜNE/B 90;0;0,0 %;-62;1;1,7 %;-32
DIE LINKE;2;3,4 %;-71;2;3,4 %;-81
BVB / FREIE WÄHLER;5;8,6 %;+30;4;6,8 %;+38
FDP;0;0,0 %;-49;2;3,4 %;-22
Tierschutzpartei;4;6,9 %;+69;4;6,8 %;+48
Plus;-;-;-;0;0,0 %;-13
BSW;-;-;-;10;16,9 %;+169
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
