Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;762;-;-;762;-;-
Wählende;314;41,2 %;-;314;41,2 %;-
Ungültige Stimmen;3;1,0 %;-;2;0,6 %;-
Gültige Stimmen;311;99,0 %;-;312;99,4 %;-
SPD;150;48,2 %;-;120;38,5 %;-
AfD;97;31,2 %;-;88;28,2 %;-
CDU;27;8,7 %;-;26;8,3 %;-
GRÜNE/B 90;2;0,6 %;-;7;2,2 %;-
DIE LINKE;13;4,2 %;-;13;4,2 %;-
BVB / FREIE WÄHLER;20;6,4 %;-;8;2,6 %;-
FDP;2;0,6 %;-;4;1,3 %;-
Tierschutzpartei;-;-;-;11;3,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;32;10,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;1;0,3 %;-
