Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;89;-;-;89;-;-
Wählende;63;70,8 %;+129;63;70,8 %;+129
Ungültige Stimmen;0;0,0 %;-22;1;1,6 %;-06
Gültige Stimmen;63;100,0 %;+22;62;98,4 %;+06
SPD;18;28,6 %;-11;18;29,0 %;-50
AfD;32;50,8 %;+265;33;53,2 %;+263
CDU;8;12,7 %;-120;6;9,7 %;-104
GRÜNE/B 90;0;0,0 %;-29;0;0,0 %;-33
DIE LINKE;1;1,6 %;-77;1;1,6 %;-59
BVB / FREIE WÄHLER;4;6,3 %;-01;0;0,0 %;-39
FDP;0;0,0 %;-27;0;0,0 %;-27
Tierschutzpartei;-;-;-;1;1,6 %;+06
Plus;-;-;-;1;1,6 %;+12
BSW;-;-;-;2;3,2 %;+32
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
