Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.014;-;-;1.014;-;-
Wählende;405;39,9 %;-;405.0;39,9 %;-
Ungültige Stimmen;2;0,5 %;-;0.0;0,0 %;-
Gültige Stimmen;403;99,5 %;-;405.0;100,0 %;-
SPD;128;31,8 %;-;118.0;29,1 %;-
AfD;168;41,7 %;-;164.0;40,5 %;-
CDU;45;11,2 %;-;29.0;7,2 %;-
GRÜNE/B 90;5;1,2 %;-;8.0;2,0 %;-
DIE LINKE;28;6,9 %;-;9.0;2,2 %;-
BVB / FREIE WÄHLER;19;4,7 %;-;4.0;1,0 %;-
FDP;5;1,2 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;8.0;2,0 %;-
Plus;-;-;-;4.0;1,0 %;-
BSW;-;-;-;57.0;14,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;5;1,2 %;-;2.0;0,5 %;-
WU;-;-;-;1.0;0,2 %;-
