Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;957;-;-;957;-;-
Wählende;441;46,1 %;-;441;46,1 %;-
Ungültige Stimmen;6;1,4 %;-;4;0,9 %;-
Gültige Stimmen;435;98,6 %;-;437;99,1 %;-
SPD;165;37,9 %;-;140;32,0 %;-
AfD;138;31,7 %;-;124;28,4 %;-
CDU;42;9,7 %;-;35;8,0 %;-
GRÜNE/B 90;6;1,4 %;-;23;5,3 %;-
DIE LINKE;48;11,0 %;-;25;5,7 %;-
BVB / FREIE WÄHLER;32;7,4 %;-;6;1,4 %;-
FDP;4;0,9 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;13;3,0 %;-
Plus;-;-;-;7;1,6 %;-
BSW;-;-;-;57;13,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;2;0,5 %;-
