Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;159;-;-;159;-;-
Wählende;91;57,2 %;-;91;57,2 %;-
Ungültige Stimmen;3;3,3 %;-;2;2,2 %;-
Gültige Stimmen;88;96,7 %;-;89;97,8 %;-
SPD;29;33,0 %;-;25;28,1 %;-
AfD;36;40,9 %;-;34;38,2 %;-
CDU;13;14,8 %;-;10;11,2 %;-
GRÜNE/B 90;2;2,3 %;-;6;6,7 %;-
DIE LINKE;4;4,5 %;-;1;1,1 %;-
BVB / FREIE WÄHLER;2;2,3 %;-;2;2,2 %;-
FDP;2;2,3 %;-;2;2,2 %;-
Tierschutzpartei;-;-;-;2;2,2 %;-
Plus;-;-;-;2;2,2 %;-
BSW;-;-;-;5;5,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
