Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;476;-;-;476;-;-
Wählende;274;57,6 %;-;274;57,6 %;-
Ungültige Stimmen;6;2,2 %;-;5;1,8 %;-
Gültige Stimmen;268;97,8 %;-;269;98,2 %;-
SPD;81;30,2 %;-;77;28,6 %;-
AfD;123;45,9 %;-;113;42,0 %;-
CDU;13;4,9 %;-;9;3,3 %;-
GRÜNE/B 90;1;0,4 %;-;2;0,7 %;-
DIE LINKE;10;3,7 %;-;9;3,3 %;-
BVB / FREIE WÄHLER;14;5,2 %;-;4;1,5 %;-
FDP;1;0,4 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;5;1,9 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;40;14,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;25;9,3 %;-;6;2,2 %;-
WU;-;-;-;0;0,0 %;-
