Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;30.837;-;-;30.837;-;-
Wählende;22.230;72,1 %;+103;22.23;72,1 %;+103
Ungültige Stimmen;258;1,2 %;+00;130.0;0,6 %;-04
Gültige Stimmen;21.972;98,8 %;-00;22.1;99,4 %;+04
SPD;8.626;39,3 %;+79;7.512;34,0 %;+49
AfD;6.620;30,1 %;+93;6.033;27,3 %;+54
CDU;3.028;13,8 %;+24;2.522;11,4 %;-18
GRÜNE/B 90;440;2,0 %;-71;848.0;3,8 %;-76
DIE LINKE;1.338;6,1 %;-58;559.0;2,5 %;-93
BVB / FREIE WÄHLER;1.527;6,9 %;+25;551.0;2,5 %;-22
FDP;252;1,1 %;-12;204.0;0,9 %;-24
Tierschutzpartei;-;-;-;442.0;2,0 %;-09
Plus;-;-;-;208.0;0,9 %;-03
BSW;-;-;-;3.048;13,8 %;+138
III. Weg;-;-;-;34.0;0,2 %;+02
DKP;141;0,6 %;+06;25.0;0,1 %;+01
DLW;-;-;-;64.0;0,3 %;+03
WU;-;-;-;50.0;0,2 %;+02
