Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.004;-;-;1.004;-;-
Wählende;432;43,0 %;-;432.0;43,0 %;-
Ungültige Stimmen;4;0,9 %;-;2.0;0,5 %;-
Gültige Stimmen;428;99,1 %;-;430.0;99,5 %;-
SPD;145;33,9 %;-;136.0;31,6 %;-
AfD;208;48,6 %;-;193.0;44,9 %;-
CDU;30;7,0 %;-;29.0;6,7 %;-
GRÜNE/B 90;7;1,6 %;-;5.0;1,2 %;-
DIE LINKE;14;3,3 %;-;8.0;1,9 %;-
BVB / FREIE WÄHLER;21;4,9 %;-;10.0;2,3 %;-
FDP;3;0,7 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;5.0;1,2 %;-
Plus;-;-;-;4.0;0,9 %;-
BSW;-;-;-;37.0;8,6 %;-
III. Weg;0;0,0 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,7 %;-
WU;-;-;-;0.0;0,0 %;-
