Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;139;-;-;139;-;-
Wählende;66;47,5 %;-;66;47,5 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;66;100,0 %;-;66;100,0 %;-
SPD;28;42,4 %;-;21;31,8 %;-
AfD;22;33,3 %;-;19;28,8 %;-
CDU;7;10,6 %;-;7;10,6 %;-
GRÜNE/B 90;2;3,0 %;-;1;1,5 %;-
DIE LINKE;3;4,5 %;-;2;3,0 %;-
BVB / FREIE WÄHLER;4;6,1 %;-;3;4,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;18,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
