Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;234;-;-;234;-;-
Ungültige Stimmen;5;2,1 %;+14;3;1,3 %;+09
Gültige Stimmen;229;97,9 %;-14;231;98,7 %;-09
SPD;64;27,9 %;+52;48;20,8 %;+19
AfD;65;28,4 %;+83;50;21,6 %;+13
CDU;53;23,1 %;+73;45;19,5 %;+26
GRÜNE/B 90;2;0,9 %;-177;4;1,7 %;-152
DIE LINKE;23;10,0 %;-42;12;5,2 %;-110
BVB / FREIE WÄHLER;13;5,7 %;-17;5;2,2 %;-36
FDP;4;1,7 %;+06;4;1,7 %;+02
Tierschutzpartei;-;-;-;7;3,0 %;+11
Plus;-;-;-;2;0,9 %;-03
BSW;-;-;-;46;19,9 %;+199
III. Weg;5;2,2 %;+22;2;0,9 %;+09
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;1,3 %;+13
WU;-;-;-;3;1,3 %;+13
