Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;831;-;-;831;-;-
Wählende;440;52,9 %;-;440;52,9 %;-
Ungültige Stimmen;4;0,9 %;-;3;0,7 %;-
Gültige Stimmen;436;99,1 %;-;437;99,3 %;-
SPD;157;36,0 %;-;134;30,7 %;-
AfD;181;41,5 %;-;171;39,1 %;-
CDU;48;11,0 %;-;42;9,6 %;-
GRÜNE/B 90;8;1,8 %;-;12;2,7 %;-
DIE LINKE;10;2,3 %;-;7;1,6 %;-
BVB / FREIE WÄHLER;16;3,7 %;-;14;3,2 %;-
FDP;5;1,1 %;-;6;1,4 %;-
Tierschutzpartei;-;-;-;9;2,1 %;-
Plus;8;1,8 %;-;4;0,9 %;-
BSW;-;-;-;34;7,8 %;-
III. Weg;3;0,7 %;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
