Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.046;-;-;1.046;-;-
Wählende;477;45,6 %;-;477.0;45,6 %;-
Ungültige Stimmen;8;1,7 %;-;5.0;1,0 %;-
Gültige Stimmen;469;98,3 %;-;472.0;99,0 %;-
SPD;161;34,3 %;-;141.0;29,9 %;-
AfD;161;34,3 %;-;145.0;30,7 %;-
CDU;43;9,2 %;-;39.0;8,3 %;-
GRÜNE/B 90;11;2,3 %;-;18.0;3,8 %;-
DIE LINKE;27;5,8 %;-;15.0;3,2 %;-
BVB / FREIE WÄHLER;56;11,9 %;-;23.0;4,9 %;-
FDP;2;0,4 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;14.0;3,0 %;-
Plus;8;1,7 %;-;5.0;1,1 %;-
BSW;-;-;-;68.0;14,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,6 %;-
WU;-;-;-;0.0;0,0 %;-
