Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;181;-;-;181;-;-
Wählende;108;59,7 %;+117;108;59,7 %;+117
Ungültige Stimmen;3;2,8 %;+07;0;0,0 %;-28
Gültige Stimmen;105;97,2 %;-07;108;100,0 %;+28
SPD;27;25,7 %;+108;25;23,1 %;+53
AfD;56;53,3 %;+218;51;47,2 %;+154
CDU;5;4,8 %;-52;6;5,6 %;-37
GRÜNE/B 90;7;6,7 %;+10;3;2,8 %;-47
DIE LINKE;3;2,9 %;-237;0;0,0 %;-196
BVB / FREIE WÄHLER;7;6,7 %;-33;2;1,9 %;-64
FDP;0;0,0 %;-14;0;0,0 %;-18
Tierschutzpartei;-;-;-;1;0,9 %;-19
Plus;-;-;-;2;1,9 %;+08
BSW;-;-;-;18;16,7 %;+167
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
