Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;153;-;-;153;-;-
Wählende;103;67,3 %;-;103;67,3 %;-
Ungültige Stimmen;3;2,9 %;-;1;1,0 %;-
Gültige Stimmen;100;97,1 %;-;102;99,0 %;-
SPD;31;31,0 %;-;28;27,5 %;-
AfD;39;39,0 %;-;34;33,3 %;-
CDU;14;14,0 %;-;9;8,8 %;-
GRÜNE/B 90;2;2,0 %;-;6;5,9 %;-
DIE LINKE;4;4,0 %;-;3;2,9 %;-
BVB / FREIE WÄHLER;8;8,0 %;-;5;4,9 %;-
FDP;2;2,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;2,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;13,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
