Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.023;-;-;1.023;-;-
Wählende;502;49,1 %;-;502.0;49,1 %;-
Ungültige Stimmen;5;1,0 %;-;4.0;0,8 %;-
Gültige Stimmen;497;99,0 %;-;498.0;99,2 %;-
SPD;161;32,4 %;-;148.0;29,7 %;-
AfD;233;46,9 %;-;206.0;41,4 %;-
CDU;53;10,7 %;-;36.0;7,2 %;-
GRÜNE/B 90;3;0,6 %;-;3.0;0,6 %;-
DIE LINKE;20;4,0 %;-;5.0;1,0 %;-
BVB / FREIE WÄHLER;18;3,6 %;-;5.0;1,0 %;-
FDP;9;1,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;6.0;1,2 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;82.0;16,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
