Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.162;-;-;1.162;-;-
Ungültige Stimmen;14;1,2 %;+05;7.0;0,6 %;-00
Gültige Stimmen;1.148;98,8 %;-05;1.155;99,4 %;+00
SPD;318;27,7 %;+44;292.0;25,3 %;+11
AfD;322;28,0 %;+118;265.0;22,9 %;+62
CDU;228;19,9 %;+28;183.0;15,8 %;-18
GRÜNE/B 90;35;3,0 %;-105;43.0;3,7 %;-80
DIE LINKE;139;12,1 %;-72;54.0;4,7 %;-118
BVB / FREIE WÄHLER;93;8,1 %;+07;36.0;3,1 %;-29
FDP;13;1,1 %;-19;5.0;0,4 %;-27
Tierschutzpartei;-;-;-;36.0;3,1 %;+05
Plus;-;-;-;3.0;0,3 %;-08
BSW;-;-;-;227.0;19,7 %;+197
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;2.0;0,2 %;+02
DLW;-;-;-;4.0;0,3 %;+03
WU;-;-;-;4.0;0,3 %;+03
