Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;155;-;-;155;-;-
Wählende;89;57,4 %;+16;89;57,4 %;+16
Ungültige Stimmen;2;2,2 %;-11;3;3,4 %;+09
Gültige Stimmen;87;97,8 %;+11;86;96,6 %;-09
SPD;28;32,2 %;+81;24;27,9 %;-07
AfD;38;43,7 %;+223;37;43,0 %;+191
CDU;18;20,7 %;-85;19;22,1 %;-33
GRÜNE/B 90;0;0,0 %;-50;0;0,0 %;-54
DIE LINKE;1;1,1 %;-107;1;1,2 %;-73
BVB / FREIE WÄHLER;2;2,3 %;-32;1;1,2 %;-21
FDP;0;0,0 %;-31;0;0,0 %;-30
Tierschutzpartei;-;-;-;1;1,2 %;+00
Plus;-;-;-;0;0,0 %;-06
BSW;-;-;-;3;3,5 %;+35
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
