Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;513;-;-;513;-;-
Ungültige Stimmen;6;1,2 %;+07;4;0,8 %;+06
Gültige Stimmen;507;98,8 %;-07;509;99,2 %;-06
SPD;152;30,0 %;-45;162;31,8 %;-48
AfD;169;33,3 %;+81;131;25,7 %;+23
CDU;92;18,1 %;+14;53;10,4 %;-52
GRÜNE/B 90;9;1,8 %;-31;13;2,6 %;-34
DIE LINKE;28;5,5 %;-30;8;1,6 %;-54
BVB / FREIE WÄHLER;39;7,7 %;+18;20;3,9 %;-00
FDP;10;2,0 %;-20;6;1,2 %;-39
Tierschutzpartei;-;-;-;10;2,0 %;-02
Plus;-;-;-;3;0,6 %;+06
BSW;-;-;-;98;19,3 %;+193
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;4;0,8 %;+08
EB Hoffmann;8;1,6 %;+14;-;-;-
