Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.461;-;-;1.461;-;-
Wählende;582;39,8 %;-;582.0;39,8 %;-
Ungültige Stimmen;5;0,9 %;-;2.0;0,3 %;-
Gültige Stimmen;577;99,1 %;-;580.0;99,7 %;-
SPD;230;39,9 %;-;181.0;31,2 %;-
AfD;232;40,2 %;-;211.0;36,4 %;-
CDU;51;8,8 %;-;46.0;7,9 %;-
GRÜNE/B 90;7;1,2 %;-;27.0;4,7 %;-
DIE LINKE;23;4,0 %;-;25.0;4,3 %;-
BVB / FREIE WÄHLER;27;4,7 %;-;5.0;0,9 %;-
FDP;7;1,2 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;14.0;2,4 %;-
Plus;-;-;-;2.0;0,3 %;-
BSW;-;-;-;59.0;10,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;4.0;0,7 %;-
