Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.973;-;-;1.973;-;-
Wählende;1.020;51,7 %;+81;1.02;51,7 %;+81
Ungültige Stimmen;17;1,7 %;+01;6.0;0,6 %;-09
Gültige Stimmen;1.003;98,3 %;-01;1.014;99,4 %;+09
SPD;370;36,9 %;+31;309.0;30,5 %;-31
AfD;425;42,4 %;+125;395.0;39,0 %;+99
CDU;107;10,7 %;-38;97.0;9,6 %;-34
GRÜNE/B 90;4;0,4 %;-41;20.0;2,0 %;-25
DIE LINKE;32;3,2 %;-58;20.0;2,0 %;-79
BVB / FREIE WÄHLER;28;2,8 %;-16;13.0;1,3 %;-19
FDP;11;1,1 %;-18;13.0;1,3 %;-16
Tierschutzpartei;26;2,6 %;+26;18.0;1,8 %;-04
Plus;-;-;-;4.0;0,4 %;-10
BSW;-;-;-;117.0;11,5 %;+115
III. Weg;-;-;-;2.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;4.0;0,4 %;+04
WU;-;-;-;2.0;0,2 %;+02
