Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;855;-;-;855;-;-
Wählende;417;48,8 %;-;417;48,8 %;-
Ungültige Stimmen;4;1,0 %;-;2;0,5 %;-
Gültige Stimmen;413;99,0 %;-;415;99,5 %;-
SPD;101;24,5 %;-;99;23,9 %;-
AfD;224;54,2 %;-;208;50,1 %;-
CDU;49;11,9 %;-;40;9,6 %;-
GRÜNE/B 90;2;0,5 %;-;1;0,2 %;-
DIE LINKE;7;1,7 %;-;5;1,2 %;-
BVB / FREIE WÄHLER;28;6,8 %;-;7;1,7 %;-
FDP;2;0,5 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;6;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;41;9,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;5;1,2 %;-
WU;-;-;-;0;0,0 %;-
